CityName,TownName,VilCode,VilName,NesatAndHaitang,Megi,NesatAndHaitang,Megi
臺東縣,東河鄉,1001407-005,隆昌村,7.0314666943,690.0219897283,18.1128869985,722.19566341
臺東縣,東河鄉,1001407-006,興昌村,74.9711809117,1588.3024432205,63.4458316165,1650.7504120113
臺東縣,東河鄉,1001407-007,都蘭村,359.6550275714,2084.4112562423,239.5951069048,1941.5241110382
臺東縣,長濱鄉,1001408-001,樟原村,73.161795,872.0411755193,48.6185483333,819.1543299355
臺東縣,長濱鄉,1001408-002,三間村,134.0509062792,1787.6576290098,113.7072304254,1866.6301115624
臺東縣,長濱鄉,1001408-003,忠勇村,31.0846694317,1048.7340475485,29.3309704858,1013.2019995774
臺東縣,長濱鄉,1001408-004,長濱村,234.0843458376,1667.8282831314,147.2728107326,1655.7176708399
臺東縣,長濱鄉,1001408-005,竹湖村,51.9971219054,1383.8258847342,46.444411874,1401.4487407099
臺東縣,長濱鄉,1001408-006,寧埔村,49.5741134176,1808.7682011113,48.7835231042,1728.4814981805
臺東縣,太麻里鄉,1001409-001,美和村,157.3724374804,1575.656418562,146.4453419247,1604.8188506166
臺東縣,太麻里鄉,1001409-002,三和村,81.9017287661,989.7530116663,62.1430814553,999.4809882571
臺東縣,太麻里鄉,1001409-003,華源村,87.343263,1204.498970541,89.5445363978,1194.8249464859
臺東縣,太麻里鄉,1001409-004,北里村,23.2178781482,696.5625225308,28.5933022286,709.8266733526
臺東縣,太麻里鄉,1001409-005,泰和村,72.6161672361,1072.9931184563,46.4811283893,1143.1193155538
臺東縣,太麻里鄉,1001409-006,大王村,169.2163583457,1727.3583780584,135.9438636797,1634.4791795977
臺東縣,太麻里鄉,1001409-007,香蘭村,196.9362373119,1301.3639486129,188.4937380087,1277.3712106448
臺東縣,太麻里鄉,1001409-008,金崙村,1107.6358136002,1946.9944092337,898.1548427056,1874.0698760928
臺東縣,太麻里鄉,1001409-009,多良村,553.9630728695,1676.5711236407,474.2407430087,1473.3618565365
臺東縣,大武鄉,1001410-001,大竹村,163.8648043817,995.5984864605,114.0230193182,960.3279571176
臺東縣,大武鄉,1001410-002,大鳥村,133.4504227271,1642.9796768232,150.8344069401,1558.3993102526
臺東縣,大武鄉,1001410-003,大武村,73.7257146512,1298.9668862865,70.4310181163,1303.4805668321
臺東縣,大武鄉,1001410-004,尚武村,154.4967007936,1725.010367416,144.1310100508,1603.6308159959
臺東縣,大武鄉,1001410-005,南興村,53.4085777679,960.4905949206,46.7783840909,1008.1444120537
臺東縣,綠島鄉,1001411-001,公舘村,40.1041249024,956.3256532767,6.6163236652,411.1181817044
臺東縣,綠島鄉,1001411-002,中寮村,16.2955632001,354.6733277185,22.1775466356,339.3502292185
臺東縣,綠島鄉,1001411-003,南寮村,55.052376651,1210.9599463263,34.2099028121,1297.9565461294
臺東縣,海端鄉,1001412-001,廣原村,29.3287924885,835.5439115069,30.7171607655,801.0682593969
臺東縣,海端鄉,1001412-002,霧鹿村,205.6598055288,877.5614022122,165.7701596753,754.8321305696
臺東縣,海端鄉,1001412-003,利稻村,130.816581,880.2698194745,127.1351172807,880.6671805918
臺東縣,海端鄉,1001412-004,海端村,9.778077,1018.5528387899,16.2929894444,1020.2564545111
臺東縣,海端鄉,1001412-005,崁頂村,46.1768540179,826.8362697779,44.0008651515,766.987363346
臺東縣,海端鄉,1001412-006,加拿村,1.896037919,715.4638532748,5.9854790363,677.6856628167
臺東縣,延平鄉,1001413-001,武陵村,48.4033586145,802.6968150199,29.6162982834,749.1260358784
臺東縣,延平鄉,1001413-002,永康村,12.6492788658,484.9280769256,8.4687427122,496.457926901
臺東縣,延平鄉,1001413-003,紅葉村,40.4395598182,749.0528681661,33.86997,630.1934595128
臺東縣,延平鄉,1001413-004,鸞山村,58.2686163695,991.5371302111,48.8181015241,1014.5006067417
臺東縣,延平鄉,1001413-005,桃源村,19.4835962914,1081.3979469095,11.2701610162,1006.5294888514
臺東縣,金峰鄉,1001414-001,新興村,37.8549864428,678.254787184,36.3885055483,679.3502961807
臺東縣,金峰鄉,1001414-002,正興村,0.1941076326,157.6053331176,1.6833269985,501.2367104484
臺東縣,金峰鄉,1001414-003,嘉蘭村,619.7355203695,1852.129199481,557.3896095455,1783.4837315758
臺東縣,金峰鄉,1001414-004,賓茂村,0.4964401326,167.9057922306,1.6833269985,467.1439538468
臺東縣,金峰鄉,1001414-005,歷坵村,107.9387979995,843.6580506715,82.901696461,719.5803744252
臺東縣,達仁鄉,1001415-001,台坂村,61.2401857023,960.8708031225,9.4733069985,418.3549922294
臺東縣,達仁鄉,1001415-002,土坂村,77.1642121391,1061.9445035279,7.2808103318,420.2644204276
臺東縣,達仁鄉,1001415-003,新化村,65.5801841019,820.6387314215,72.1373672004,802.4867656939
臺東縣,達仁鄉,1001415-004,安朔村,130.0075088548,1061.7463277106,108.2294338191,1045.7085509283
臺東縣,達仁鄉,1001415-005,森永村,114.918096,885.8364149459,118.0006858333,904.7461893314
臺東縣,達仁鄉,1001415-006,南田村,27.3615055685,627.5046001763,53.1460704617,630.6101779835
臺東縣,蘭嶼鄉,1001416-001,東清村,43.4357573662,1702.7747326686,42.945636855,1743.5834681041
臺東縣,蘭嶼鄉,1001416-002,朗島村,28.7207131429,888.7610645465,21.2442797212,921.1420368827
臺東縣,蘭嶼鄉,1001416-003,紅頭村,44.7143305862,1418.0781780065,33.3116409091,1474.6504745745
臺東縣,蘭嶼鄉,1001416-004,椰油村,15.1895191887,906.5386541796,17.463991626,932.4310574456
花蓮縣,花蓮市,1001501-001,民立里,17.8281132273,1461.7816097414,15.0954317182,1582.513522468
花蓮縣,花蓮市,1001501-002,民運里,20.4570968851,1292.2402848124,30.4762155371,1364.822781875
花蓮縣,花蓮市,1001501-003,民族里,11.2889656612,45.1382820366,14.1416241584,43.3689179367
花蓮縣,花蓮市,1001501-004,主信里,36.1877767177,99.6589832865,23.8492815257,106.4772493605
花蓮縣,花蓮市,1001501-005,主睦里,12.9687619575,54.3078634773,14.8041115178,51.6230058502
花蓮縣,花蓮市,1001501-006,主和里,32.9881817756,1136.1095106325,29.271668538,1197.3029266286
花蓮縣,花蓮市,1001501-007,國威里,17.2040054772,193.7070612572,21.064503507,261.1586111464
花蓮縣,花蓮市,1001501-008,國風里,169.0503556835,804.680954549,180.6319829796,1049.974682642
花蓮縣,花蓮市,1001501-009,民德里,12.4301968451,691.9155259211,8.792917097,800.5375127332
花蓮縣,花蓮市,1001501-010,民意里,189.2515330639,1517.395319983,155.9880533806,1557.9473413535
花蓮縣,花蓮市,1001501-011,民治里,141.845633188,92.3811500892,104.1906495441,84.9893749492
花蓮縣,花蓮市,1001501-012,主義里,62.4521660133,62.2536884785,50.1983126649,70.6906768271
花蓮縣,花蓮市,1001501-013,主工里,9.1505661397,111.7427030552,9.0579545245,121.8993629407
花蓮縣,花蓮市,1001501-014,主農里,75.5383003432,1006.1422517441,68.3026138753,1007.8017448997
花蓮縣,花蓮市,1001501-015,國治里,69.970777758,97.7263409243,57.4903731927,115.4325730644
花蓮縣,花蓮市,1001501-016,國富里,213.7470292959,1795.8249617645,221.9615868296,2072.7594600374
花蓮縣,花蓮市,1001501-017,民政里,22.7199338149,1388.0244123021,41.6111598247,1473.7186247596
花蓮縣,花蓮市,1001501-018,民勤里,33.108929944,1744.6308371363,36.43499467,1726.7209162763
花蓮縣,花蓮市,1001501-019,民生里,22.2402900589,53.6732652121,45.7197427312,79.0542244654
花蓮縣,花蓮市,1001501-020,主商里,43.6847773535,105.6420623528,22.7409156507,106.3371489051
花蓮縣,花蓮市,1001501-021,主學里,14.9060964437,592.2341351669,15.1544107396,583.565761404
花蓮縣,花蓮市,1001501-022,國光里,19.1096979093,252.2788166827,14.7631934764,243.5912458312
花蓮縣,花蓮市,1001501-023,國聯里,24.0325533983,375.5782830589,22.3440748645,399.0777537861
花蓮縣,花蓮市,1001501-024,國強里,298.1016064153,1120.8429070857,248.7882181778,1139.387145014
花蓮縣,花蓮市,1001501-025,民心里,147.8420693963,1074.4854404194,132.9849375915,1041.0936751075
花蓮縣,花蓮市,1001501-026,民樂里,39.6742213517,436.6061965095,25.0547094799,434.3703328689
花蓮縣,花蓮市,1001501-027,民主里,9.3484298637,41.4696000783,14.8104486933,42.7092257791
花蓮縣,花蓮市,1001501-028,主勤里,14.1658236225,234.5887607186,9.1176689465,233.4102545471
花蓮縣,花蓮市,1001501-029,主力里,77.1861611743,1055.9659931701,75.7272366005,1144.9750763944
花蓮縣,花蓮市,1001501-030,國安里,11.8548964212,68.1905208768,10.1889432502,63.3169608975
花蓮縣,花蓮市,1001501-031,國魂里,21.168403116,450.9208652615,31.7678003767,491.8961818455
花蓮縣,花蓮市,1001501-032,國慶里,246.4855116498,845.544687899,229.1247585028,884.7778389927
花蓮縣,花蓮市,1001501-033,民享里,41.0183089816,1297.1302202496,32.6906025921,1315.0587411861
花蓮縣,花蓮市,1001501-034,民有里,10.694214997,48.3361008192,13.6273582189,44.9228116565
花蓮縣,花蓮市,1001501-035,民權里,13.2370764112,63.6187805602,11.3913023152,59.1978132732
花蓮縣,花蓮市,1001501-036,主計里,26.2170771773,416.4940653135,33.4533576237,414.8233322497
花蓮縣,花蓮市,1001501-037,主權里,214.4732939163,1434.5544335202,226.5800061351,1813.3884913895
花蓮縣,花蓮市,1001501-038,國華里,23.0606986806,976.5424298056,22.4231772363,1030.1388139707
花蓮縣,花蓮市,1001501-039,國防里,25.1037725313,101.1191654092,21.0359122551,99.1346026357
花蓮縣,花蓮市,1001501-040,國福里,69.959126651,792.1009794294,101.8916547972,957.9923936096
花蓮縣,花蓮市,1001501-041,國裕里,12.7847664754,88.340529128,17.2538267877,138.3077241235
花蓮縣,花蓮市,1001501-042,主安里,16.2450890774,968.6583822742,18.8248321018,1145.7171577192
花蓮縣,花蓮市,1001501-043,國盛里,19.4630540993,211.6185949334,21.4234005283,194.8203429927
花蓮縣,花蓮市,1001501-044,國興里,163.6481364403,1298.2418005521,210.5962376824,1478.652022989
花蓮縣,花蓮市,1001501-045,民孝里,121.8685316836,1529.029488882,133.630328829,1863.0633195483
花蓮縣,鳳林鎮,1001502-001,鳳仁里,134.7232922947,626.100939765,163.6909076587,635.8094273959
花蓮縣,鳳林鎮,1001502-002,鳳義里,200.1074635913,364.7148288188,176.5207451607,416.7911632955
花蓮縣,鳳林鎮,1001502-003,鳳禮里,9.6441331609,531.7874088335,9.0278048415,511.1524179875
花蓮縣,鳳林鎮,1001502-004,鳳智里,11.2135480906,596.9611068985,16.5349101844,714.921097064
花蓮縣,鳳林鎮,1001502-005,鳳信里,138.1084381873,898.0328465138,123.2842562322,1043.3292765125
花蓮縣,鳳林鎮,1001502-006,山興里,219.6606456464,415.4635881032,224.3260312126,536.5164539912
花蓮縣,鳳林鎮,1001502-007,大榮里,271.0532764371,1201.967249139,222.1236008941,1344.6194456934
花蓮縣,鳳林鎮,1001502-008,北林里,73.7870293659,547.8024293114,80.0713748416,603.6476961083
花蓮縣,鳳林鎮,1001502-009,南平里,145.1122632021,543.2055982895,166.0115733675,605.156803215
花蓮縣,鳳林鎮,1001502-010,林榮里,173.6164604164,980.2955653013,156.536405138,1037.5696239222
花蓮縣,鳳林鎮,1001502-011,長橋里,189.9987905425,1030.7038087992,206.1989112292,1189.0331550303
花蓮縣,鳳林鎮,1001502-012,森榮里,112.3044637651,440.6099949259,94.1947919011,445.3177983046
花蓮縣,玉里鎮,1001503-001,中城里,1001.915428944,1377.9303649885,999.6059629411,1481.5241996671
花蓮縣,玉里鎮,1001503-002,啟模里,378.9235387675,995.9813475782,302.56067002,1097.0811021628
花蓮縣,玉里鎮,1001503-003,永昌里,36.113630049,732.3861023688,30.7547575394,780.0860136651
花蓮縣,玉里鎮,1001503-004,泰昌里,123.2305749457,572.0101292251,105.6443037406,619.9368260221
花蓮縣,玉里鎮,1001503-005,國武里,69.4025979169,715.9485481855,65.2659493994,827.0717464939
花蓮縣,玉里鎮,1001503-006,源城里,162.8723763955,824.9473674213,164.2738429672,890.5572055708
花蓮縣,玉里鎮,1001503-007,長良里,188.6281926388,463.5805139555,160.9346522482,480.5756631275
花蓮縣,玉里鎮,1001503-008,樂合里,292.3402392293,1183.2692496403,258.6706366781,1282.468906686
花蓮縣,玉里鎮,1001503-009,東豐里,335.4875903414,560.2578651109,278.999056421,695.7840456508
花蓮縣,玉里鎮,1001503-010,觀音里,322.6840338662,1485.6534551753,290.1348347123,1736.5261850765
花蓮縣,玉里鎮,1001503-011,松浦里,356.6593532537,1276.9573929996,305.4630747634,1379.5548923944
花蓮縣,玉里鎮,1001503-012,春日里,146.3235162887,405.2824318069,127.1935504815,526.179008454
花蓮縣,玉里鎮,1001503-013,德武里,263.2062271255,433.5687176556,263.9865840973,492.7267140812
花蓮縣,玉里鎮,1001503-014,三民里,282.8627896513,789.9056340814,257.5450159143,864.1327236416
花蓮縣,玉里鎮,1001503-015,大禹里,249.3449622403,962.2583365152,254.0428949488,927.7779185466
花蓮縣,新城鄉,1001504-001,新城村,40.5649256977,1494.1556012162,60.4955977189,1623.2754802316
花蓮縣,新城鄉,1001504-002,順安村,126.2470112315,710.6838970254,141.4691845203,730.8285064763
花蓮縣,新城鄉,1001504-003,康樂村,110.2131444868,1176.1477056798,151.7994850788,1243.1443247077
花蓮縣,新城鄉,1001504-004,北埔村,93.5367669539,1109.1406941415,108.9317971944,1386.7375503371
花蓮縣,新城鄉,1001504-005,佳林村,235.82046563,547.1842658623,211.5926213105,557.4949907636
花蓮縣,新城鄉,1001504-006,嘉里村,218.1699827563,1071.2570985529,186.1402317579,1282.9629281869
花蓮縣,新城鄉,1001504-007,嘉新村,18.7041415816,681.3940940194,20.5890000643,641.6893912427
花蓮縣,新城鄉,1001504-008,大漢村,263.7006808768,1026.0174778906,247.1377048934,1161.6091125492
花蓮縣,吉安鄉,1001505-001,北昌村,555.4792995774,1188.6547305031,611.9424166918,1370.0970283967
花蓮縣,吉安鄉,1001505-002,勝安村,92.2146380252,1064.0024099418,102.0210483257,1209.2518048287
花蓮縣,吉安鄉,1001505-003,太昌村,211.1274563457,1672.1917090535,246.6400222591,1777.6953642717
花蓮縣,吉安鄉,1001505-004,永安村,155.5362050355,1373.593143025,174.5076231251,1410.0872063499
花蓮縣,吉安鄉,1001505-005,慶豐村,361.9403707386,1336.954371096,338.0188295379,1395.9238390419
花蓮縣,吉安鄉,1001505-006,吉安村,389.0080586611,1995.722200903,370.1768486988,2167.1097594722
花蓮縣,吉安鄉,1001505-007,福興村,58.1190011316,977.8774509596,53.9439925162,1094.983182983
花蓮縣,吉安鄉,1001505-008,南華村,99.2992599877,966.5302003398,103.009243673,1081.7255003315
花蓮縣,吉安鄉,1001505-009,干城村,153.5903369754,925.428449897,116.4132033149,1035.6293101085
花蓮縣,吉安鄉,1001505-010,永興村,155.7833331903,1415.4927696496,140.3698064329,1418.8012816633
花蓮縣,吉安鄉,1001505-011,稻香村,119.6447034647,1136.0646006624,114.4065533647,1233.0913866224
花蓮縣,吉安鄉,1001505-012,南昌村,210.264718666,1104.8554017519,265.7869509469,1467.4751298678
花蓮縣,吉安鄉,1001505-013,宜昌村,139.7512322791,1115.9570701826,160.9666534669,1517.8142935312
花蓮縣,吉安鄉,1001505-014,仁里村,557.5114753604,1270.1396290587,463.1086651433,1280.392217496
花蓮縣,吉安鄉,1001505-015,東昌村,382.198809257,1091.958926944,297.1566695815,1080.5795474776
花蓮縣,吉安鄉,1001505-016,仁安村,313.8814398678,943.8342620597,335.5564307741,1117.3861748296
花蓮縣,吉安鄉,1001505-017,仁和村,245.436352964,1318.7715307623,214.7683091165,1437.0494932438
花蓮縣,吉安鄉,1001505-018,光華村,348.0382494768,2100.4712334024,297.9304080014,2150.9936706213
花蓮縣,壽豐鄉,1001506-001,樹湖村,194.907537698,517.0787773337,208.7255172027,515.7437751792
花蓮縣,壽豐鄉,1001506-002,溪口村,327.3902629784,1043.4917138657,277.5621804744,1043.0892632123
花蓮縣,壽豐鄉,1001506-003,豐山村,226.6713310279,1839.1446460305,180.844518289,1930.696304975
花蓮縣,壽豐鄉,1001506-004,豐裡村,123.427613625,957.2414189983,145.2128461107,1075.8110004557
花蓮縣,壽豐鄉,1001506-005,豐坪村,224.1143612136,810.3207244729,205.7527979585,838.7828103603
花蓮縣,壽豐鄉,1001506-006,共和村,313.0257458995,429.0520016431,241.55343991,442.3132626835
花蓮縣,壽豐鄉,1001506-007,壽豐村,163.0048618538,1426.0214131205,188.1008284621,1486.8270932322
花蓮縣,壽豐鄉,1001506-008,光榮村,222.3390612099,575.5012458023,197.5071323507,624.1652221069
花蓮縣,壽豐鄉,1001506-009,池南村,270.0662019632,824.8159714809,248.2065292685,941.2783959739
花蓮縣,壽豐鄉,1001506-010,平和村,187.0390675203,1897.0489936203,144.6619778411,2128.1764091081
花蓮縣,壽豐鄉,1001506-011,志學村,402.4345237335,2373.155032348,322.7085118563,2713.3666336111
花蓮縣,壽豐鄉,1001506-012,米棧村,333.6614137006,416.5297361961,386.6200366388,524.5072081796
花蓮縣,壽豐鄉,1001506-013,月眉村,335.6460928582,490.9499837664,336.8423248896,631.6166604039
花蓮縣,壽豐鄉,1001506-014,水璉村,276.8672823584,1047.2534936033,296.622658266,1076.1211079807
花蓮縣,壽豐鄉,1001506-015,鹽寮村,291.4892537249,434.6722200349,272.1257587789,432.3555344493
花蓮縣,光復鄉,1001507-001,大安村,22.8018780187,497.7367215397,17.2719117435,572.6673230928
花蓮縣,光復鄉,1001507-002,大華村,164.1554271748,761.8936605392,195.7172888273,911.6469067531
花蓮縣,光復鄉,1001507-003,大平村,101.0072455701,442.9483325256,102.1264215701,562.443781319
花蓮縣,光復鄉,1001507-004,大馬村,209.957762749,755.0433713758,239.0276951947,836.5461784346
花蓮縣,光復鄉,1001507-005,大同村,14.3507212956,693.4595567754,12.2850934207,692.7925544768
花蓮縣,光復鄉,1001507-006,大進村,100.4579408188,502.8909287144,114.7546673242,567.689038821
花蓮縣,光復鄉,1001507-007,大全村,110.9310346682,569.0229022363,127.3552986649,609.3929659272
花蓮縣,光復鄉,1001507-008,大興村,67.3483714619,520.4466053141,53.6820643626,566.6459472052
花蓮縣,光復鄉,1001507-009,大富村,141.1840096344,517.9212511112,129.7101587699,563.2839015586
花蓮縣,光復鄉,1001507-010,大豐村,157.4413076587,423.1727830662,206.6068747538,500.2568556521
花蓮縣,光復鄉,1001507-011,東富村,216.726665287,749.2866024105,209.8334076136,834.2266260505
花蓮縣,光復鄉,1001507-012,西富村,212.9122851133,720.9872752614,156.5669613567,714.211441517
花蓮縣,光復鄉,1001507-013,南富村,199.7298626403,740.8270010109,195.4727564862,676.9969483705
花蓮縣,光復鄉,1001507-014,北富村,105.408624406,709.2417970859,111.3320615958,754.8914617472
花蓮縣,豐濱鄉,1001508-001,豐濱村,371.5525751655,1822.0314192294,359.9866417553,1838.1971828748
花蓮縣,豐濱鄉,1001508-002,新社村,206.440645255,593.9087826405,183.7786175467,606.8098178306
花蓮縣,豐濱鄉,1001508-003,磯崎村,399.0343404247,600.5041295101,397.3081571363,697.2274923783
花蓮縣,豐濱鄉,1001508-004,港口村,326.892847552,1028.4719977904,332.1951809992,984.2288411755
花蓮縣,豐濱鄉,1001508-005,靜浦村,183.1885976431,872.5814392421,215.3529479647,946.5940462172
花蓮縣,瑞穗鄉,1001509-001,瑞穗村,119.5766293999,989.005676094,102.8567789342,1032.2203485757
花蓮縣,瑞穗鄉,1001509-002,瑞美村,58.7703572716,1192.5183172521,63.3613680015,1292.2605335891
花蓮縣,瑞穗鄉,1001509-003,瑞良村,208.1271151477,383.1748596212,237.2017009125,389.5514216207
花蓮縣,瑞穗鄉,1001509-004,瑞祥村,159.939759302,1026.7659187449,142.1154479523,1205.1273888641
花蓮縣,瑞穗鄉,1001509-005,瑞北村,147.9002304625,470.5370694761,172.0430442433,488.457697178
花蓮縣,瑞穗鄉,1001509-006,舞鶴村,191.2810064621,924.1956444059,151.3394571793,940.1356587834
花蓮縣,瑞穗鄉,1001509-007,鶴岡村,221.7719163996,551.6203776881,276.9365199921,668.9324668279
花蓮縣,瑞穗鄉,1001509-008,奇美村,324.9976033476,393.5614781192,359.4064942818,530.5146212352
花蓮縣,瑞穗鄉,1001509-009,富源村,174.122393176,584.1238325795,176.4350554092,577.0690312657
花蓮縣,瑞穗鄉,1001509-010,富民村,98.1489717896,657.5913098603,154.9128481591,695.8361364871
花蓮縣,瑞穗鄉,1001509-011,富興村,223.5850792345,586.0544445281,276.5142865456,627.8973535333
花蓮縣,富里鄉,1001510-001,吳江村,349.3824998731,675.1225817669,300.9413048585,690.5252109487
花蓮縣,富里鄉,1001510-002,東里村,209.9816562108,679.7151966954,247.9138137744,714.3369789071
花蓮縣,富里鄉,1001510-003,萬寧村,193.051986259,435.2261582677,187.7849189587,435.0856698688
花蓮縣,富里鄉,1001510-004,新興村,175.4403561001,475.8263047043,199.7121536404,446.3218660684
花蓮縣,富里鄉,1001510-005,竹田村,208.150488873,803.648832175,160.3493775795,850.393746367
花蓮縣,富里鄉,1001510-006,羅山村,193.3042533634,496.7483575145,210.9665828001,481.2544604815
花蓮縣,富里鄉,1001510-007,石牌村,115.4524132928,522.6396371309,131.7413742204,563.7165423868
花蓮縣,富里鄉,1001510-008,明里村,233.2632121416,511.4028813765,240.5258406607,494.5393588924
花蓮縣,富里鄉,1001510-009,富里村,39.3065250665,451.5124993327,30.5855340487,443.9304767505
花蓮縣,富里鄉,1001510-010,永豐村,178.6890811384,341.6366394648,187.6887261203,428.8949139671
花蓮縣,富里鄉,1001510-011,豐南村,161.6779335982,476.5787700332,152.510579404,553.9913877214
花蓮縣,富里鄉,1001510-012,富南村,195.5725074075,441.5724279009,203.7221586084,444.6559431436
花蓮縣,富里鄉,1001510-013,學田村,169.5222175009,422.5609210074,134.252089516,515.3118654235
花蓮縣,秀林鄉,1001511-001,崇德村,91.7310629273,1188.2373114412,177.2855399839,1217.2879432807
花蓮縣,秀林鄉,1001511-002,富世村,441.8881485118,1611.4597316509,517.0463538992,1567.6292072381
花蓮縣,秀林鄉,1001511-003,秀林村,34.497659686,1164.5340063001,48.8161197184,1291.4975833677
花蓮縣,秀林鄉,1001511-004,水源村,158.4874021102,530.6405308275,124.6728506637,592.8442572759
花蓮縣,秀林鄉,1001511-005,銅門村,178.0515741059,542.3876526064,166.4252446087,633.1909236925
花蓮縣,秀林鄉,1001511-006,文蘭村,213.7632634077,644.2609048248,215.394741058,841.2506275716
花蓮縣,秀林鄉,1001511-007,景美村,156.3578667497,1168.5593399747,139.220932482,1267.1191204278
花蓮縣,秀林鄉,1001511-008,佳民村,62.8619276691,668.5982597959,70.1957392401,663.6383033592
花蓮縣,秀林鄉,1001511-009,和平村,401.3920590021,1914.6143961605,351.0814052071,1980.9545580952
花蓮縣,萬榮鄉,1001512-001,西林村,113.547912498,829.5283169665,105.0956774884,881.3314266494
花蓮縣,萬榮鄉,1001512-002,見晴村,50.3382484123,515.1354308745,60.2912348829,582.2651015756
花蓮縣,萬榮鄉,1001512-003,萬榮村,194.9469095817,502.8025658943,193.7807718327,478.0946439537
花蓮縣,萬榮鄉,1001512-004,明利村,187.505788304,453.8804663903,148.9618354199,454.7401634102
花蓮縣,萬榮鄉,1001512-005,馬遠村,272.8156112504,591.2463089217,269.3285804785,677.8092297997
花蓮縣,萬榮鄉,1001512-006,紅葉村,111.503715419,665.0969754676,119.73533001,665.7744753729
花蓮縣,卓溪鄉,1001513-001,崙山村,80.0026071688,432.9920346725,98.8183678685,487.3814723718
花蓮縣,卓溪鄉,1001513-002,立山村,136.835052925,727.9176580484,143.8428387111,707.9798247824
花蓮縣,卓溪鄉,1001513-003,太平村,165.6581327687,358.1599969023,165.1954204385,439.2300329965
花蓮縣,卓溪鄉,1001513-004,卓溪村,245.1855325445,385.1112819363,285.7836906248,460.4498504229
花蓮縣,卓溪鄉,1001513-005,卓清村,126.2940214391,486.8320325282,151.1434985208,496.8624876473
花蓮縣,卓溪鄉,1001513-006,古風村,115.7563971129,512.731074435,124.5267785454,540.584152477
澎湖縣,馬公市,1001601-002,復興里,62.3568059549,56.6198356795,149.7456663778,71.1438959648
澎湖縣,馬公市,1001601-003,長安里,9.3272940568,44.6755517328,80.5886128667,59.8852647375
澎湖縣,馬公市,1001601-004,中央里,9.2354940568,44.6755517328,80.5668628667,59.8852647375
澎湖縣,馬公市,1001601-005,啟明里,10.6997490568,72.1775685297,47.6496842341,91.9868128156
澎湖縣,馬公市,1001601-006,重慶里,9.2999220212,55.2670815569,43.3088827747,80.6522891767
澎湖縣,馬公市,1001601-007,中興里,7.6150710536,75.5767417609,22.8891602278,80.2269519727
澎湖縣,馬公市,1001601-008,光復里,10.2247532298,45.5890522375,35.691360837,52.301289653
澎湖縣,馬公市,1001601-009,光榮里,9.9881661815,56.7140574909,32.9558306138,234.0802012062
澎湖縣,馬公市,1001601-010,光明里,10.1311729264,52.0156144963,38.8783959157,56.0138366243
澎湖縣,馬公市,1001601-011,朝陽里,14.1048668411,46.3606205934,35.2763871795,106.1771731092
澎湖縣,馬公市,1001601-012,陽明里,11.3906590709,45.9028045127,40.5079775147,56.7688891545
澎湖縣,馬公市,1001601-013,重光里,8.6890494947,54.5017782778,15.3338345429,59.2102655672
澎湖縣,馬公市,1001601-014,西衛里,205.4509572533,158.0505602076,244.06033364,153.4018536549
澎湖縣,馬公市,1001601-015,西文里,9.1309802178,50.7746105012,33.4090668095,71.2620306598
澎湖縣,馬公市,1001601-016,東文里,8.0828452599,48.0293264469,29.3469878901,58.0701823178
澎湖縣,馬公市,1001601-017,案山里,74.8622318683,233.5385803407,82.9095170101,210.2761029278
澎湖縣,馬公市,1001601-018,光華里,9.2691990568,72.9442487157,44.6707201761,84.4800005504
澎湖縣,馬公市,1001601-019,前寮里,25.0067639125,336.890610304,37.1807095648,302.5858524806
澎湖縣,馬公市,1001601-020,石泉里,9.781997405,42.8565337195,18.7852027607,52.6010421183
澎湖縣,馬公市,1001601-021,菜園里,25.6586730418,147.5484691679,58.7979701419,101.747213374
澎湖縣,馬公市,1001601-022,東衛里,8.5808462972,73.111616735,14.7511262353,65.7981735281
澎湖縣,馬公市,1001601-023,安宅里,132.0041190789,282.384096066,124.1847772023,253.7361611633
澎湖縣,馬公市,1001601-024,烏崁里,102.985875468,170.4775581065,133.6904657077,116.2208083356
澎湖縣,馬公市,1001601-025,興仁里,113.1120575882,276.3232004394,128.6290253438,223.9408002677
澎湖縣,馬公市,1001601-026,鐵線里,9.2354940568,45.6562416553,77.2415295334,59.8852647375
澎湖縣,馬公市,1001601-027,山水里,16.6201159037,290.5103832907,25.2030798618,242.4959611807
澎湖縣,馬公市,1001601-028,鎖港里,8.3564699926,67.381121102,15.2404898676,62.8445368962
澎湖縣,馬公市,1001601-029,五德里,85.4864470504,415.5949868791,116.9165278287,384.8497646893
澎湖縣,馬公市,1001601-030,井垵里,63.6893149356,636.760958884,65.5311090664,668.0139977388
澎湖縣,馬公市,1001601-031,嵵裡里,172.6668569698,351.6171947117,192.5790595671,386.7747945533
澎湖縣,馬公市,1001601-032,風櫃里,14.0941513327,239.6663325497,24.1538208061,143.682097378
澎湖縣,馬公市,1001601-033,虎井里,54.252960033,62.943895958,158.6347345053,87.5937686328
澎湖縣,馬公市,1001601-034,桶盤里,26.2153202038,51.8609780161,80.8878559142,71.5930050102
澎湖縣,湖西鄉,1001602-001,湖西村,107.6366306391,423.724422559,128.4289412971,355.6128601092
澎湖縣,湖西鄉,1001602-002,湖東村,9.8891150614,52.0373333973,75.1658082873,67.7718916768
澎湖縣,湖西鄉,1001602-003,青螺村,58.0989769479,50.8846202404,85.0121146845,60.849709938
